inputType;task;size;numberInBlock;duration;durationPerPixel;errors;aborted;screenChanges;targetOnMainScreen;positionOnScreen;posNumber;XdistancePrevTarget;YdistancePrevTarget;targetWidth;targetHeight;indexOfDifficulty;eyeMouseDistribution;eyeIntervalsDuration;mouseIntervalsDuration;intervalChanges
MAGIC;Select;large;2;1367;0.6974489795918367;0;false;;false;1;1;1960;0;500;180;2.298658315564515;86,1281;86;1281;1
MAGIC;Select;large;3;1072;0.27700258397932814;0;false;714;true;2;4;3870;0;500;180;3.127633279725874;614,458;614;458;1
MAGIC;Select;large;0;1299;0.6801047120418848;0;false;625;false;2;2;1910;0;500;180;2.269033146455237;804,495;804;495;1
MAGIC;Select;large;1;895;0.468586387434555;0;false;365;true;2;4;1910;0;500;180;2.269033146455237;705,190;705;190;1
MAGIC;Select;large;2;1433;0.3702842377260982;0;false;912;false;1;1;3870;0;500;180;3.127633279725874;1278,155;1278;155;1
MAGIC;Select;large;3;1288;0.5011673151750973;0;false;713;true;1;3;2570;0;500;180;2.6182386555954547;1096,192;1096;192;1
MAGIC;Select;large;0;974;0.378988326848249;0;false;;false;1;1;2570;0;500;180;2.6182386555954547;441,533;441;533;1
MAGIC;Select;large;1;1032;0.5265306122448979;0;false;;false;2;2;1960;0;500;180;2.298658315564515;119,913;119;913;1
MAGIC;Select;large;2;736;1.2065573770491804;0;false;283;true;1;3;610;0;500;180;1.1505596765753812;319,417;319;417;1
MAGIC;Select;large;3;800;0.6153846153846154;0;false;;true;2;4;1300;0;500;180;1.84799690655495;199,601;199;601;1
MAGIC;Select;large;0;985;0.7576923076923077;0;false;;true;1;3;1300;0;500;180;1.84799690655495;112,873;112;873;1
MAGIC;Select;large;1;720;0.5538461538461539;0;false;;true;2;4;1300;0;500;180;1.84799690655495;151,569;151;569;1
MAGIC;Select;large;2;968;0.506806282722513;0;false;414;false;2;2;1910;0;500;180;2.269033146455237;207,761;207;761;1
MAGIC;Select;large;3;776;0.39591836734693875;0;false;;false;1;1;1960;0;500;180;2.298658315564515;271,505;271;505;1
MAGIC;Select;large;0;801;801;0;false;;false;1;1;1;0;500;180;0.002882508533121365;181,620;181;620;1
MAGIC;Select;large;1;1496;0.763265306122449;1;false;;false;2;2;1960;0;500;180;2.298658315564515;47,1449;47;1449;1
MAGIC;Select;large;2;816;0.4272251308900524;0;false;430;true;2;4;1910;0;500;180;2.269033146455237;55,761;55;761;1
MAGIC;Select;large;3;624;0.48;0;false;;true;1;3;1300;0;500;180;1.84799690655495;167,457;167;457;1
MAGIC;Select;large;0;1905;0.7412451361867705;0;false;1116;false;1;1;2570;0;500;180;2.6182386555954547;272,1633;272;1633;1
MAGIC;Select;large;1;1144;0.29560723514211884;0;false;539;true;2;4;3870;0;500;180;3.127633279725874;412,732;412;732;1
MAGIC;Select;large;2;760;0.5846153846153846;0;false;;true;1;3;1300;0;500;180;1.84799690655495;183,577;183;577;1
MAGIC;Select;large;3;848;1.3901639344262295;0;false;311;false;2;2;610;0;500;180;1.1505596765753812;223,625;223;625;1
MAGIC;Select;small;0;823;1.3491803278688526;0;false;50;true;1;3;610;0;250;90;1.7824085649273733;353,470;353;470;1
MAGIC;Select;small;1;776;1.2721311475409836;0;false;195;false;2;2;610;0;250;90;1.7824085649273733;631,145;631;145;1
MAGIC;Select;small;2;1480;0.7551020408163265;0;false;;false;1;1;1960;0;250;90;3.144046369616707;521,959;521;959;1
MAGIC;Select;small;3;1016;0.2625322997416021;0;false;558;true;2;4;3870;0;250;90;4.042644337408494;776,240;776;240;1
MAGIC;Select;small;0;945;945;0;false;;true;2;4;1;0;250;90;0.005759269288684953;351,594;351;594;1
MAGIC;Select;small;1;1591;1.2238461538461538;0;false;;true;1;3;1300;0;250;90;2.6322682154995127;14,1577;14;1577;1
MAGIC;Select;small;2;1719;2.818032786885246;0;false;429;false;2;2;610;0;250;90;1.7824085649273733;49,1670;49;1670;1
MAGIC;Select;small;3;992;0.5061224489795918;0;false;;false;1;1;1960;0;250;90;3.144046369616707;79,913;79;913;1
MAGIC;Select;small;0;1991;0.7747081712062257;0;false;558;true;1;3;2570;0;250;90;3.495695162624069;70,1921;70;1921;1
MAGIC;Select;small;1;12016;19.698360655737705;5;false;253,1799,3571,6213,8446,10179,11386;false;2;2;610;0;250;90;1.7824085649273733;508,2381,70,2215,1055,1745,40,1539,829,1022,300,312;2802;9214;11
MAGIC;Select;small;2;1024;0.5361256544502618;0;false;494;true;2;4;1910;0;250;90;3.111031312388744;1024;1024;0;0
MAGIC;Select;small;3;1760;0.45478036175710596;0;false;896;false;1;1;3870;0;250;90;4.042644337408494;545,1215;545;1215;1
MAGIC;Select;large;0;1175;0.5994897959183674;0;false;;false;2;2;1960;0;500;180;2.298658315564515;349,826;349;826;1
MAGIC;Select;large;1;840;0.4397905759162304;0;false;395;true;2;4;1910;0;500;180;2.269033146455237;511,329;511;329;1
MAGIC;Select;large;2;695;0.5346153846153846;0;false;;true;1;3;1300;0;500;180;1.84799690655495;230,465;230;465;1
MAGIC;Select;large;3;1600;0.622568093385214;0;false;807;false;1;1;2570;0;500;180;2.6182386555954547;661,939;661;939;1
MAGIC;Select;small;0;1216;1216;0;false;;false;1;1;1;0;250;90;0.005759269288684953;554,662;554;662;1
MAGIC;Select;small;1;1032;0.5265306122448979;0;false;;false;2;2;1960;0;250;90;3.144046369616707;208,824;208;824;1
MAGIC;Select;small;2;1039;0.543979057591623;0;false;458;true;2;4;1910;0;250;90;3.111031312388744;95,944;95;944;1
MAGIC;Select;small;3;839;0.6453846153846153;0;false;;true;1;3;1300;0;250;90;2.6322682154995127;231,608;231;608;1
MAGIC;Select;small;0;1051;0.8084615384615385;0;false;;true;2;4;1300;0;250;90;2.6322682154995127;313,738;313;738;1
MAGIC;Select;small;1;1535;0.39664082687338503;0;false;672;false;1;1;3870;0;250;90;4.042644337408494;174,1361;174;1361;1
MAGIC;Select;small;2;1007;0.39182879377431906;0;false;488;true;1;3;2570;0;250;90;3.495695162624069;287,720;287;720;1
MAGIC;Select;small;3;1312;2.1508196721311474;0;false;413;false;2;2;610;0;250;90;1.7824085649273733;1031,281;1031;281;1
MAGIC;Select;small;0;1513;1513;0;false;;false;2;2;1;0;250;90;0.005759269288684953;191,1322;191;1322;1
MAGIC;Select;small;1;1136;0.5795918367346938;0;false;;false;1;1;1960;0;250;90;3.144046369616707;127,1009;127;1009;1
MAGIC;Select;small;2;2175;0.562015503875969;0;false;743;true;2;4;3870;0;250;90;4.042644337408494;190,1985;190;1985;1
MAGIC;Select;small;3;1159;0.8915384615384615;0;false;;true;1;3;1300;0;250;90;2.6322682154995127;231,928;231;928;1
MAGIC;Select;small;0;622;622;0;false;;true;1;3;1;0;250;90;0.005759269288684953;222,400;222;400;1
MAGIC;Select;small;1;1864;0.7252918287937743;0;false;820;false;1;1;2570;0;250;90;3.495695162624069;1168,696;1168;696;1
MAGIC;Select;small;2;1575;0.4069767441860465;0;false;586;true;2;4;3870;0;250;90;4.042644337408494;538,1037;538;1037;1
MAGIC;Select;small;3;1367;0.7157068062827225;0;false;673;false;2;2;1910;0;250;90;3.111031312388744;246,557,94,470;340;1027;3
MAGIC;Select;large;0;1035;0.5280612244897959;0;false;;false;1;1;1960;0;500;180;2.298658315564515;367,668;367;668;1
MAGIC;Select;large;1;1175;0.4571984435797665;0;false;470;true;1;3;2570;0;500;180;2.6182386555954547;466,709;466;709;1
MAGIC;Select;large;2;769;0.5915384615384616;0;false;;true;2;4;1300;0;500;180;1.84799690655495;264,505;264;505;1
MAGIC;Select;large;3;1127;0.5900523560209424;0;false;564;false;2;2;1910;0;500;180;2.269033146455237;673,454;673;454;1
MAGIC;Select;large;0;801;0.4193717277486911;0;false;;true;2;4;1910;0;500;180;2.269033146455237;296,505;296;505;1
MAGIC;Select;large;1;999;0.5230366492146596;0;false;331;false;2;2;1910;0;500;180;2.269033146455237;387,612;387;612;1
MAGIC;Select;large;2;968;1.5868852459016394;0;false;356;true;1;3;610;0;500;180;1.1505596765753812;183,785;183;785;1
MAGIC;Select;large;3;1447;0.5630350194552529;0;false;894;false;1;1;2570;0;500;180;2.6182386555954547;79,1368;79;1368;1
MAGIC;Select;small;0;1190;0.46303501945525294;0;false;467;true;1;3;2570;0;250;90;3.495695162624069;414,776;414;776;1
MAGIC;Select;small;1;1056;0.8123076923076923;0;false;;true;2;4;1300;0;250;90;2.6322682154995127;208,848;208;848;1
MAGIC;Select;small;2;1567;0.8204188481675393;0;false;611;false;2;2;1910;0;250;90;3.111031312388744;787,780;787;780;1
MAGIC;Select;small;3;1280;0.6530612244897959;0;false;;false;1;1;1960;0;250;90;3.144046369616707;272,1008;272;1008;1
MAGIC;Select;small;0;467;0.23826530612244898;0;false;;false;2;2;1960;0;250;90;3.144046369616707;235,232;235;232;1
MAGIC;Select;small;1;848;1.3901639344262295;0;false;280;true;1;3;610;0;250;90;1.7824085649273733;223,625;223;625;1
